ULPIN_ID,Scene_ID,Building_ID,Centroid_X,Centroid_Y,Footprint_Area_m2,Building_Height_m,Building_Volume_m3,Roof_Area_m2,Roof_Height_m,Roof_Centroid_X,Roof_Centroid_Y,Point_Count,Roof_Point_Count,Roof_Footprint_Ratio,Estimated_Floors,Building_Type,Usable_Roof_Area_m2,Estimated_Solar_Capacity_kW,Has_3D_Geometry,2D_Roof_ID,YOLO_Confidence,Roof_Pixel_X,Roof_Pixel_Y,Matched_ULPIN_ID,Matched_Building_ID,3D_Centroid_X,3D_Centroid_Y,3D_Scene3_Pixel_X,3D_Scene3_Pixel_Y,Pixel_Distance,Match_Score,Match_Accepted,Roof_Detected_2D,Data_Status,Solar_Data_Available
IN3D-03-0301,3,301,-133.205,-37.956,57.2,5.05,288.65,48.25,2.35,-133.193,-38.064,572,313,0.844,2,Low-rise,36.19,3.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0302,3,302,-108.542,-41.538,70.71,13.51,955.36,60.2,4.84,-108.914,-42.636,1427,399,0.851,5,Mid-rise,45.15,4.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0303,3,303,-94.834,-41.223,66.86,13.21,883.0,54.12,3.14,-93.981,-42.49,1242,417,0.809,4,Mid-rise,40.59,4.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0304,3,304,-131.134,57.527,103.2,10.49,1082.44,58.65,3.23,-133.043,59.345,1038,279,0.568,3,Mid-rise,43.99,4.4,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0305,3,305,-133.191,101.726,57.51,10.73,616.98,49.32,3.38,-133.682,103.088,596,236,0.858,4,Mid-rise,36.99,3.7,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0306,3,306,103.142,87.469,45.46,14.17,644.19,11.41,1.4,102.995,90.211,1056,96,0.251,5,Mid-rise,8.56,0.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0307,3,307,83.072,222.113,81.44,6.71,546.21,69.17,2.25,82.145,221.348,504,363,0.849,2,Low-rise,51.88,5.19,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0308,3,308,4.46,229.074,47.81,8.41,401.98,38.08,6.21,4.92,229.355,616,207,0.796,3,Mid-rise,28.56,2.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0309,3,309,3.41,133.691,27.03,3.91,105.66,25.85,1.81,3.05,133.5,163,137,0.956,1,Single-storey,19.39,1.94,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0310,3,310,-2.577,138.258,34.4,2.24,76.99,26.87,1.81,-2.735,138.537,220,158,0.781,1,Single-storey,20.15,2.01,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0311,3,311,33.302,25.551,52.31,4.22,220.72,30.06,1.98,32.067,25.771,415,208,0.575,1,Low-rise,22.54,2.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0312,3,312,37.461,-39.425,140.84,14.25,2007.27,101.5,4.59,36.549,-40.61,2252,684,0.721,5,Mid-rise,76.12,7.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0313,3,313,-82.754,-5.737,241.62,5.02,1213.83,193.17,3.49,-82.66,-7.541,1042,746,0.799,2,Low-rise,144.88,14.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0314,3,314,86.061,3.486,62.15,4.89,303.87,61.32,2.49,85.797,3.952,458,354,0.987,2,Low-rise,45.99,4.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0315,3,315,-15.798,108.541,31.56,3.7,116.63,23.34,1.51,-15.381,108.273,250,135,0.74,1,Single-storey,17.5,1.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0316,3,316,-21.04,98.539,55.21,4.75,262.12,48.57,3.39,-21.425,98.313,403,234,0.88,2,Low-rise,36.43,3.64,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0317,3,317,-109.018,97.227,89.73,6.02,540.23,59.19,1.95,-109.992,98.005,681,343,0.66,2,Low-rise,44.39,4.44,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0318,3,318,-105.959,105.065,36.43,6.22,226.55,32.21,1.09,-106.532,104.208,444,134,0.884,2,Low-rise,24.16,2.42,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0319,3,319,-34.852,109.164,57.06,5.37,306.37,51.03,2.13,-34.022,110.098,496,252,0.894,2,Low-rise,38.27,3.83,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0320,3,320,-14.851,86.522,94.97,7.67,728.66,76.89,2.43,-13.021,87.616,787,405,0.81,3,Low-rise,57.67,5.77,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0321,3,321,-10.853,94.427,48.28,4.65,224.31,38.67,2.31,-10.649,93.915,284,186,0.801,2,Low-rise,29.0,2.9,True,22.0,0.1161491423845291,3029.442260673312,4432.015422230581,IN3D-03-0321,321.0,-10.853,94.427,3102.3822965417644,4408.147157866697,76.74596325693872,0.2325403674306128,True,True,validated_2D_3D_match,True
IN3D-04-0000,4,0,22.509,-81.7,119.01,6.23,741.64,109.95,2.77,22.974,-82.459,760,414,0.924,2,Low-rise,82.46,8.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0001,4,1,23.465,-102.566,164.97,8.59,1416.66,150.57,2.56,23.417,-102.272,1564,571,0.913,3,Mid-rise,112.93,11.29,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0002,4,2,54.997,-55.088,74.35,5.78,429.52,67.71,2.27,54.948,-54.436,537,294,0.911,2,Low-rise,50.78,5.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0003,4,3,21.745,-150.812,77.1,4.54,350.31,72.39,1.64,21.242,-151.059,555,281,0.939,2,Low-rise,54.29,5.43,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0004,4,4,44.102,-84.891,109.03,6.49,707.97,103.21,2.7,43.518,-85.772,747,391,0.947,2,Low-rise,77.41,7.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0005,4,5,-8.498,-14.659,169.82,6.75,1146.12,154.23,3.92,-8.002,-13.961,1087,624,0.908,2,Low-rise,115.67,11.57,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0006,4,6,75.475,-118.342,116.74,6.59,769.78,108.27,2.34,75.868,-117.885,782,408,0.927,2,Low-rise,81.2,8.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0007,4,7,33.288,-85.721,107.85,6.43,693.91,101.03,2.38,33.282,-86.865,553,375,0.937,2,Low-rise,75.77,7.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0008,4,8,60.804,-114.867,204.1,7.16,1460.63,190.0,5.31,61.465,-115.431,1131,655,0.931,2,Low-rise,142.5,14.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0009,4,9,89.704,-119.037,160.08,7.32,1172.07,148.52,3.64,89.84,-118.222,943,545,0.928,2,Low-rise,111.39,11.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0010,4,10,2.724,-158.066,168.95,6.8,1148.65,159.29,2.62,2.948,-157.663,1115,559,0.943,2,Low-rise,119.47,11.95,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0011,4,11,44.641,-110.519,182.92,10.74,1965.32,163.44,8.69,43.913,-110.732,1648,762,0.894,4,Mid-rise,122.58,12.26,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0012,4,12,73.992,-101.947,106.61,7.73,823.79,98.85,3.45,73.412,-101.51,869,379,0.927,3,Low-rise,74.14,7.41,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0013,4,13,-15.995,-128.74,129.5,9.47,1226.44,120.91,2.61,-15.627,-128.753,1146,448,0.934,3,Mid-rise,90.68,9.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0014,4,14,58.283,-166.509,149.88,6.73,1009.32,138.35,4.27,58.306,-166.833,1029,494,0.923,2,Low-rise,103.76,10.38,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0015,4,15,56.0,8.754,175.98,6.75,1188.68,159.46,2.96,56.572,8.43,1146,497,0.906,2,Low-rise,119.6,11.96,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0016,4,16,74.797,-144.401,146.16,6.83,997.86,134.38,3.85,74.431,-144.306,1137,485,0.919,2,Low-rise,100.78,10.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0017,4,17,57.207,-73.452,187.42,8.45,1583.49,178.32,6.07,58.07,-73.555,1513,717,0.951,3,Mid-rise,133.74,13.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0018,4,18,-19.487,-62.817,160.4,6.66,1068.41,147.12,4.54,-19.769,-63.127,1084,564,0.917,2,Low-rise,110.34,11.03,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0019,4,19,62.19,-126.968,190.21,7.16,1361.48,177.33,5.11,63.188,-126.459,1196,701,0.932,2,Low-rise,133.0,13.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0020,4,20,85.188,-5.949,150.69,5.62,847.17,140.45,2.7,85.1,-6.05,957,523,0.932,2,Low-rise,105.34,10.53,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0021,4,21,55.767,24.359,149.35,7.62,1138.52,145.83,3.01,55.099,25.493,1012,541,0.976,3,Low-rise,109.37,10.94,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0022,4,22,57.335,-138.6,266.31,11.46,3051.32,257.9,9.6,57.207,-138.445,1766,855,0.968,4,Mid-rise,193.42,19.34,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0023,4,23,15.483,-162.477,73.72,4.97,366.36,67.88,3.29,15.339,-163.041,460,276,0.921,2,Low-rise,50.91,5.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0024,4,24,117.861,-129.98,144.42,8.54,1233.51,115.19,2.64,117.751,-128.839,1364,459,0.798,3,Mid-rise,86.39,8.64,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0025,4,25,-8.153,-2.145,137.07,7.07,969.38,128.66,5.02,-8.373,-1.614,910,558,0.939,2,Low-rise,96.5,9.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0026,4,26,7.134,-12.456,180.07,9.93,1787.62,173.44,2.83,6.94,-12.359,1688,658,0.963,3,Mid-rise,130.08,13.01,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0027,4,27,-9.42,-31.792,132.86,9.89,1314.52,118.7,2.58,-9.24,-32.898,1349,500,0.893,3,Mid-rise,89.02,8.9,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0028,4,28,33.568,-54.072,178.29,13.85,2469.18,166.11,6.25,33.534,-53.819,2039,600,0.932,5,Mid-rise,124.58,12.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0029,4,29,-24.863,-89.975,169.73,9.42,1598.65,147.3,5.55,-24.226,-89.028,1209,606,0.868,3,Mid-rise,110.48,11.05,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0030,4,30,1.268,202.271,139.44,4.72,657.56,119.22,2.64,0.699,202.927,759,429,0.855,2,Low-rise,89.42,8.94,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0031,4,31,68.089,-156.545,182.16,7.68,1398.57,171.5,6.65,68.799,-156.98,1169,621,0.941,3,Low-rise,128.62,12.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0032,4,32,20.01,-134.597,185.0,13.82,2557.52,177.33,10.25,19.646,-134.607,2424,704,0.959,5,Mid-rise,133.0,13.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0033,4,33,42.452,-136.62,124.22,13.42,1666.46,118.8,8.78,42.594,-136.371,1627,531,0.956,4,Mid-rise,89.1,8.91,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0034,4,34,69.911,13.567,155.15,12.7,1970.71,139.49,5.9,69.844,13.554,2036,553,0.899,4,Mid-rise,104.62,10.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0035,4,35,4.663,-79.712,158.51,8.8,1395.58,146.72,5.01,3.668,-78.79,1177,539,0.926,3,Mid-rise,110.04,11.0,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0036,4,36,118.948,-98.166,181.5,8.89,1613.65,142.02,5.56,119.375,-99.665,1447,591,0.782,3,Mid-rise,106.52,10.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0037,4,37,46.809,-51.238,104.52,5.03,525.48,93.99,2.92,47.265,-50.867,546,391,0.899,2,Low-rise,70.49,7.05,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0038,4,38,61.734,38.583,318.33,7.15,2276.12,246.33,1.77,61.357,37.371,1893,749,0.774,2,Low-rise,184.75,18.48,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0039,4,39,31.327,10.3,174.61,15.49,2705.0,144.05,2.78,31.989,10.258,1974,560,0.825,5,High-rise,108.04,10.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0040,4,40,5.322,-104.051,193.8,14.68,2843.98,165.84,9.25,4.478,-103.77,2463,704,0.856,5,Mid-rise,124.38,12.44,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0041,4,41,83.217,-164.805,215.48,12.28,2646.74,201.84,9.47,83.287,-164.538,2237,863,0.937,4,Mid-rise,151.38,15.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0042,4,42,41.565,-177.311,219.8,13.93,3061.56,210.82,10.58,41.96,-177.385,2081,833,0.959,5,Mid-rise,158.12,15.81,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0043,4,43,18.017,-58.968,131.36,12.15,1595.47,123.26,7.49,17.876,-59.009,1878,525,0.938,4,Mid-rise,92.44,9.24,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0044,4,44,-10.669,-77.998,210.48,15.15,3189.01,169.56,8.9,-10.688,-80.204,1786,643,0.806,5,High-rise,127.17,12.72,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0045,4,45,125.369,-36.666,274.65,13.27,3644.57,232.87,10.13,126.332,-36.624,2674,942,0.848,4,Mid-rise,174.65,17.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0046,4,46,70.946,-88.927,209.33,15.95,3339.56,187.51,13.79,70.864,-89.161,2171,744,0.896,5,High-rise,140.63,14.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0047,4,47,137.134,-51.195,129.55,3.96,512.48,116.92,1.77,137.621,-50.239,656,383,0.903,1,Single-storey,87.69,8.77,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0048,4,48,103.196,-134.079,163.67,5.88,962.4,147.63,4.69,103.538,-133.364,973,557,0.902,2,Low-rise,110.72,11.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0049,4,49,-18.178,-112.985,199.06,13.27,2642.27,182.82,12.46,-18.581,-113.601,1959,769,0.918,4,Mid-rise,137.12,13.71,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0050,4,50,114.372,34.297,214.27,4.57,978.58,201.36,2.06,114.432,33.763,1097,659,0.94,2,Low-rise,151.02,15.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0051,4,51,-1.282,-121.379,183.18,12.88,2359.63,163.56,7.51,-1.972,-122.097,1858,647,0.893,4,Mid-rise,122.67,12.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0052,4,52,43.101,7.216,150.12,8.06,1209.68,139.96,5.87,42.177,7.214,947,547,0.932,3,Mid-rise,104.97,10.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0053,4,53,82.851,351.774,201.48,7.47,1505.97,192.74,4.68,81.992,352.325,1322,711,0.957,2,Low-rise,144.56,14.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0054,4,54,149.135,-47.93,157.23,8.39,1319.91,147.24,3.69,150.062,-47.043,976,560,0.936,3,Mid-rise,110.43,11.04,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0055,4,55,-34.74,-109.588,217.51,13.48,2931.57,194.82,10.93,-35.323,-110.276,1942,776,0.896,4,Mid-rise,146.12,14.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0056,4,56,91.828,-148.38,236.2,14.12,3336.3,195.28,2.74,91.282,-148.571,2852,791,0.827,5,Mid-rise,146.46,14.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0057,4,57,118.252,-114.738,177.94,7.1,1264.12,170.15,4.62,118.982,-114.797,965,500,0.956,2,Low-rise,127.61,12.76,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0058,4,58,42.837,37.477,164.8,5.79,953.77,143.8,3.26,42.699,37.447,841,496,0.873,2,Low-rise,107.85,10.78,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0059,4,59,46.904,352.222,213.7,13.98,2987.23,183.22,5.6,46.678,352.095,2580,729,0.857,5,Mid-rise,137.42,13.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0060,4,60,-45.137,-118.56,231.79,13.99,3242.32,216.31,9.62,-43.405,-118.713,2326,821,0.933,5,Mid-rise,162.23,16.22,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0061,4,61,54.083,-186.566,151.51,11.85,1795.97,136.88,9.65,54.072,-185.451,1740,577,0.903,4,Mid-rise,102.66,10.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0062,4,62,61.13,-100.442,112.94,4.39,495.66,107.73,3.97,61.891,-100.059,644,367,0.954,1,Low-rise,80.8,8.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0063,4,63,99.734,193.874,474.3,7.51,3562.13,441.05,5.84,101.023,194.168,2293,1471,0.93,3,Low-rise,330.79,33.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0064,4,64,39.862,-65.604,208.7,12.29,2564.29,192.63,11.15,39.327,-64.469,2314,786,0.923,4,Mid-rise,144.47,14.45,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0065,4,65,6.849,-190.876,291.02,11.19,3256.96,274.84,6.71,6.614,-190.657,2620,1138,0.944,4,Mid-rise,206.13,20.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0066,4,66,16.645,-44.057,256.18,14.26,3652.31,231.38,13.47,16.376,-45.442,2318,856,0.903,5,Mid-rise,173.54,17.35,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0067,4,67,29.421,24.092,164.07,16.38,2687.76,120.55,5.17,29.627,23.793,1984,555,0.735,5,High-rise,90.41,9.04,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0068,4,68,110.01,51.734,255.03,9.33,2379.35,228.89,3.13,110.633,52.367,2012,822,0.898,3,Mid-rise,171.67,17.17,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0069,4,69,97.53,-78.818,147.97,6.99,1033.69,138.56,4.64,97.334,-78.606,1034,527,0.936,2,Low-rise,103.92,10.39,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0070,4,70,38.388,-38.246,331.17,13.78,4564.44,313.96,6.45,39.538,-38.206,3172,1129,0.948,5,Mid-rise,235.47,23.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0071,4,71,-11.654,-167.314,128.82,13.18,1698.03,120.69,6.19,-11.682,-167.135,1796,528,0.937,4,Mid-rise,90.52,9.05,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0072,4,72,31.183,-3.129,127.02,13.97,1774.35,111.63,11.57,31.757,-2.44,1530,444,0.879,5,Mid-rise,83.72,8.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0073,4,73,-27.096,-73.607,152.63,9.69,1479.46,130.0,5.79,-26.816,-73.99,1176,482,0.852,3,Mid-rise,97.5,9.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0074,4,74,125.436,214.991,145.79,5.83,849.5,128.37,2.38,124.328,215.528,805,444,0.881,2,Low-rise,96.28,9.63,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0075,4,75,9.887,3.5,159.35,16.3,2596.76,135.71,3.4,9.741,3.641,2311,587,0.852,5,High-rise,101.78,10.18,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0076,4,76,125.727,197.17,151.84,12.28,1864.64,138.19,8.84,126.055,196.374,1566,511,0.91,4,Mid-rise,103.64,10.36,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0077,4,77,120.921,64.708,116.73,5.1,595.47,113.49,2.2,120.362,63.908,755,465,0.972,2,Low-rise,85.12,8.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0078,4,78,-23.875,189.358,137.48,12.03,1653.66,125.57,2.45,-23.839,189.769,1735,513,0.913,4,Mid-rise,94.18,9.42,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0079,4,79,139.303,239.974,138.27,5.07,701.71,130.65,3.37,139.92,239.834,755,468,0.945,2,Low-rise,97.99,9.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0080,4,80,111.637,348.276,148.07,12.74,1885.85,127.02,6.33,110.96,348.98,1764,612,0.858,4,Mid-rise,95.26,9.53,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0081,4,81,144.945,-83.689,140.39,13.2,1853.23,135.7,2.86,144.622,-83.163,1595,594,0.967,4,Mid-rise,101.78,10.18,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0082,4,82,39.003,-125.924,69.29,9.29,643.72,67.03,2.7,39.225,-126.345,869,291,0.967,3,Mid-rise,50.27,5.03,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0083,4,83,41.874,24.399,121.7,11.81,1437.16,107.71,4.04,41.815,23.902,1310,495,0.885,4,Mid-rise,80.78,8.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0084,4,84,20.879,-94.022,102.0,4.32,440.97,90.55,1.53,22.398,-93.469,535,310,0.888,1,Low-rise,67.91,6.79,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0085,4,85,-48.379,184.245,162.44,14.33,2328.01,135.32,2.49,-48.169,185.044,2107,581,0.833,5,Mid-rise,101.49,10.15,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0086,4,86,92.799,-185.587,190.65,9.61,1832.05,159.32,5.2,92.777,-185.807,1685,650,0.836,3,Mid-rise,119.49,11.95,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0087,4,87,84.238,4.56,157.13,6.57,1032.91,140.62,4.64,85.199,4.454,1041,509,0.895,2,Low-rise,105.46,10.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0088,4,88,27.813,348.546,209.88,13.86,2909.97,182.25,5.54,27.225,348.555,2472,719,0.868,5,Mid-rise,136.69,13.67,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0089,4,89,56.37,-11.51,155.07,9.88,1532.7,126.28,2.23,55.801,-11.524,1538,413,0.814,3,Mid-rise,94.71,9.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0090,4,90,-37.391,-140.171,184.17,15.33,2822.4,154.06,7.26,-37.528,-140.157,2453,661,0.837,5,High-rise,115.54,11.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0091,4,91,94.947,18.611,142.78,8.75,1248.9,135.44,7.81,94.784,18.357,1091,514,0.949,3,Mid-rise,101.58,10.16,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0092,4,92,107.11,359.717,176.86,9.32,1647.66,154.0,7.51,107.388,359.526,1239,544,0.871,3,Mid-rise,115.5,11.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0093,4,93,145.68,197.138,226.24,12.7,2874.06,216.62,10.45,145.234,196.791,2331,949,0.957,4,Mid-rise,162.46,16.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0094,4,94,-14.414,-147.126,50.98,4.64,236.43,48.34,3.66,-14.24,-147.254,415,210,0.948,2,Low-rise,36.26,3.63,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0095,4,95,99.106,206.781,87.15,7.88,686.67,75.88,0.66,99.589,206.326,944,268,0.871,3,Low-rise,56.91,5.69,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0096,4,96,22.168,-14.476,199.93,15.16,3031.72,172.79,12.77,22.348,-16.127,2506,877,0.864,5,High-rise,129.59,12.96,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0097,4,97,137.895,-102.797,148.63,11.68,1735.43,142.07,4.76,138.169,-102.7,1983,600,0.956,4,Mid-rise,106.55,10.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0098,4,98,85.132,247.82,406.13,14.36,5832.38,383.91,10.68,85.242,247.471,4002,1390,0.945,5,Mid-rise,287.93,28.79,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0099,4,99,156.339,257.602,153.63,13.89,2134.32,147.47,2.95,156.135,257.852,2156,612,0.96,5,Mid-rise,110.6,11.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0100,4,100,-41.86,146.987,110.97,12.65,1403.76,101.53,4.27,-42.024,147.201,1674,516,0.915,4,Mid-rise,76.15,7.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
